Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Renda_Bruta_€
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,47,56858
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,48,60502
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,49,54060
2022,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50,58452
2022,10,Sant Martí,67,la Vila Olímpica del Poblenou,51,64968
2022,10,Sant Martí,67,la Vila Olímpica del Poblenou,52,91674
2022,10,Sant Martí,67,la Vila Olímpica del Poblenou,53,115593
2022,10,Sant Martí,67,la Vila Olímpica del Poblenou,54,89114
2022,10,Sant Martí,67,la Vila Olímpica del Poblenou,55,104534
2022,10,Sant Martí,68,el Poblenou,56,50767
2022,10,Sant Martí,68,el Poblenou,57,46376
2022,10,Sant Martí,68,el Poblenou,58,46501
2022,10,Sant Martí,68,el Poblenou,59,61557
2022,10,Sant Martí,68,el Poblenou,60,52732
2022,10,Sant Martí,68,el Poblenou,61,62155
2022,10,Sant Martí,68,el Poblenou,62,63468
2022,10,Sant Martí,68,el Poblenou,63,60191
2022,10,Sant Martí,68,el Poblenou,64,59202
2022,10,Sant Martí,68,el Poblenou,65,59469
2022,10,Sant Martí,68,el Poblenou,66,63251
2022,10,Sant Martí,68,el Poblenou,67,89506
2022,10,Sant Martí,68,el Poblenou,68,72491
2022,10,Sant Martí,68,el Poblenou,69,70880
2022,10,Sant Martí,68,el Poblenou,70,50906
2022,10,Sant Martí,68,el Poblenou,71,64699
2022,10,Sant Martí,68,el Poblenou,72,60179
2022,10,Sant Martí,68,el Poblenou,73,47594
2022,10,Sant Martí,68,el Poblenou,74,51442
2022,10,Sant Martí,68,el Poblenou,75,53163
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,76,57227
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,81839
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,83428
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,64583
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,111673
2022,10,Sant Martí,70,el Besòs i el Maresme,81,41317
2022,10,Sant Martí,70,el Besòs i el Maresme,82,28212
2022,10,Sant Martí,70,el Besòs i el Maresme,83,27309
2022,10,Sant Martí,70,el Besòs i el Maresme,84,31587
2022,10,Sant Martí,70,el Besòs i el Maresme,85,29319
2022,10,Sant Martí,70,el Besòs i el Maresme,86,33514
2022,10,Sant Martí,70,el Besòs i el Maresme,87,31625
2022,10,Sant Martí,70,el Besòs i el Maresme,88,43416
2022,10,Sant Martí,70,el Besòs i el Maresme,89,31728
2022,10,Sant Martí,70,el Besòs i el Maresme,90,39156
2022,10,Sant Martí,70,el Besòs i el Maresme,91,41548
2022,10,Sant Martí,70,el Besòs i el Maresme,92,49287
2022,10,Sant Martí,70,el Besòs i el Maresme,93,53591
2022,10,Sant Martí,71,Provençals del Poblenou,94,57133
2022,10,Sant Martí,71,Provençals del Poblenou,95,45300
2022,10,Sant Martí,71,Provençals del Poblenou,96,64596
2022,10,Sant Martí,71,Provençals del Poblenou,97,61463
2022,10,Sant Martí,71,Provençals del Poblenou,98,61234
2022,10,Sant Martí,71,Provençals del Poblenou,99,39974
2022,10,Sant Martí,71,Provençals del Poblenou,100,44537
2022,10,Sant Martí,71,Provençals del Poblenou,101,51848
2022,10,Sant Martí,71,Provençals del Poblenou,102,44257
2022,10,Sant Martí,71,Provençals del Poblenou,103,47431
2022,10,Sant Martí,71,Provençals del Poblenou,104,57539
2022,10,Sant Martí,72,Sant Martí de Provençals,105,49431
2022,10,Sant Martí,72,Sant Martí de Provençals,106,46756
2022,10,Sant Martí,72,Sant Martí de Provençals,107,60868
2022,10,Sant Martí,72,Sant Martí de Provençals,108,43934
2022,10,Sant Martí,72,Sant Martí de Provençals,109,42442
2022,10,Sant Martí,72,Sant Martí de Provençals,110,40954
2022,10,Sant Martí,72,Sant Martí de Provençals,111,44972
2022,10,Sant Martí,72,Sant Martí de Provençals,112,57478
2022,10,Sant Martí,72,Sant Martí de Provençals,113,46309
2022,10,Sant Martí,72,Sant Martí de Provençals,114,40733
2022,10,Sant Martí,72,Sant Martí de Provençals,115,40428
2022,10,Sant Martí,72,Sant Martí de Provençals,116,37981
2022,10,Sant Martí,72,Sant Martí de Provençals,117,42875
2022,10,Sant Martí,72,Sant Martí de Provençals,118,59612
2022,10,Sant Martí,72,Sant Martí de Provençals,119,37700
2022,10,Sant Martí,72,Sant Martí de Provençals,120,40880
2022,10,Sant Martí,72,Sant Martí de Provençals,121,41663
2022,10,Sant Martí,72,Sant Martí de Provençals,122,54685
2022,10,Sant Martí,73,la Verneda i la Pau,123,45401
2022,10,Sant Martí,73,la Verneda i la Pau,124,49053
2022,10,Sant Martí,73,la Verneda i la Pau,125,42008
2022,10,Sant Martí,73,la Verneda i la Pau,126,47100
2022,10,Sant Martí,73,la Verneda i la Pau,127,51977
2022,10,Sant Martí,73,la Verneda i la Pau,128,47663
2022,10,Sant Martí,73,la Verneda i la Pau,129,52406
2022,10,Sant Martí,73,la Verneda i la Pau,130,44533
2022,10,Sant Martí,73,la Verneda i la Pau,131,58137
2022,10,Sant Martí,73,la Verneda i la Pau,132,42729
2022,10,Sant Martí,73,la Verneda i la Pau,133,39614
2022,10,Sant Martí,73,la Verneda i la Pau,134,36575
2022,10,Sant Martí,73,la Verneda i la Pau,135,41639
2022,10,Sant Martí,73,la Verneda i la Pau,136,41279
2022,10,Sant Martí,73,la Verneda i la Pau,137,37899
2022,10,Sant Martí,73,la Verneda i la Pau,138,31856
2022,10,Sant Martí,73,la Verneda i la Pau,139,36364
2022,10,Sant Martí,73,la Verneda i la Pau,140,38130
2022,10,Sant Martí,73,la Verneda i la Pau,141,38227
2022,10,Sant Martí,73,la Verneda i la Pau,142,36277
2022,10,Sant Martí,73,la Verneda i la Pau,143,42437
2022,10,Sant Martí,65,el Clot,234,49003
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,235,36523
2022,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,236,41101
2022,10,Sant Martí,71,Provençals del Poblenou,237,36788
