Orden;Periodo panel;ciudad;cod_distrito;distrito;cod_barrio;barrio;año;fecha_indicador;fuente_indicador;categoría_1;categoría_2;indicador_nivel1;indicador_nivel2;indicador_nivel3;unidad_indicador;indicador_completo;valor_indicador
490;2020;Ciudad de Madrid;1;Centro;11;Palacio;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;147
586;2020;Ciudad de Madrid;1;Centro;12;Embajadores;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;103
681;2020;Ciudad de Madrid;1;Centro;13;Cortes;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;59
768;2020;Ciudad de Madrid;1;Centro;14;Justicia;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;74
864;2020;Ciudad de Madrid;1;Centro;15;Universidad;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;95
960;2020;Ciudad de Madrid;1;Centro;16;Sol;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;45
1263;2020;Ciudad de Madrid;2;Arganzuela;21;Imperial;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;97
1352;2020;Ciudad de Madrid;2;Arganzuela;22;Acacias;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;107
1443;2020;Ciudad de Madrid;2;Arganzuela;23;Chopera;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;57
1535;2020;Ciudad de Madrid;2;Arganzuela;24;Legazpi;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;141
1622;2020;Ciudad de Madrid;2;Arganzuela;25;Delicias;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;105
1710;2020;Ciudad de Madrid;2;Arganzuela;26;Palos de la Frontera;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;65
1803;2020;Ciudad de Madrid;2;Arganzuela;27;Atocha;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;74
2097;2020;Ciudad de Madrid;3;Retiro;31;Pacífico;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;76
2191;2020;Ciudad de Madrid;3;Retiro;32;Adelfas;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;64
2281;2020;Ciudad de Madrid;3;Retiro;33;Estrella;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;103
2372;2020;Ciudad de Madrid;3;Retiro;34;Ibiza;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;49
2461;2020;Ciudad de Madrid;3;Retiro;35;Los Jerónimos;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;191
2551;2020;Ciudad de Madrid;3;Retiro;36;Niño Jesús;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;64
2845;2020;Ciudad de Madrid;4;Salamanca;41;Recoletos;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;87
2933;2020;Ciudad de Madrid;4;Salamanca;42;Goya;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;77
3022;2020;Ciudad de Madrid;4;Salamanca;43;Fuente del Berro;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;85
3111;2020;Ciudad de Madrid;4;Salamanca;44;Guindalera;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;160
3207;2020;Ciudad de Madrid;4;Salamanca;45;Lista;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;52
3293;2020;Ciudad de Madrid;4;Salamanca;46;Castellana;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;77
3588;2020;Ciudad de Madrid;5;Chamartín;51;El Viso;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;171
3674;2020;Ciudad de Madrid;5;Chamartín;52;Prosperidad;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;104
3764;2020;Ciudad de Madrid;5;Chamartín;53;Ciudad Jardín;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;76
3858;2020;Ciudad de Madrid;5;Chamartín;54;Hispanoamérica;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;171
3946;2020;Ciudad de Madrid;5;Chamartín;55;Nueva España;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;179
4036;2020;Ciudad de Madrid;5;Chamartín;56;Castilla;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;216
4340;2020;Ciudad de Madrid;6;Tetuán;61;Bellas Vistas;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;72
4433;2020;Ciudad de Madrid;6;Tetuán;62;Cuatro Caminos;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;119
4522;2020;Ciudad de Madrid;6;Tetuán;63;Castillejos;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;70
4610;2020;Ciudad de Madrid;6;Tetuán;64;Almenara;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;100
4708;2020;Ciudad de Madrid;6;Tetuán;65;Valdeacederas;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;116
4799;2020;Ciudad de Madrid;6;Tetuán;66;Berruguete;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;61
5097;2020;Ciudad de Madrid;7;Chamberí;71;Gaztambide;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;51
5188;2020;Ciudad de Madrid;7;Chamberí;72;Arapiles;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;58
5281;2020;Ciudad de Madrid;7;Chamberí;73;Trafalgar;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;61
5370;2020;Ciudad de Madrid;7;Chamberí;74;Almagro;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;94
5460;2020;Ciudad de Madrid;7;Chamberí;75;Ríos Rosas;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;98
5550;2020;Ciudad de Madrid;7;Chamberí;76;Vallehermoso;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;107
5855;2020;Ciudad de Madrid;8;Fuencarral-El Pardo;81;El Pardo;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;18758
5943;2020;Ciudad de Madrid;8;Fuencarral-El Pardo;82;Fuentelarreina;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;138
6028;2020;Ciudad de Madrid;8;Fuencarral-El Pardo;83;Peñagrande;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;289
6122;2020;Ciudad de Madrid;8;Fuencarral-El Pardo;84;Pilar;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;136
6216;2020;Ciudad de Madrid;8;Fuencarral-El Pardo;85;La Paz;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;215
6309;2020;Ciudad de Madrid;8;Fuencarral-El Pardo;86;Valverde;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;898
6403;2020;Ciudad de Madrid;8;Fuencarral-El Pardo;87;Mirasierra;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;699
6492;2020;Ciudad de Madrid;8;Fuencarral-El Pardo;88;El Goloso;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;2649
6789;2020;Ciudad de Madrid;9;Moncloa-Aravaca;91;Casa de Campo;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;1746
6881;2020;Ciudad de Madrid;9;Moncloa-Aravaca;92;Argüelles;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;76
6973;2020;Ciudad de Madrid;9;Moncloa-Aravaca;93;Ciudad Universitaria;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;1425
7059;2020;Ciudad de Madrid;9;Moncloa-Aravaca;94;Valdezarza;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;140
7152;2020;Ciudad de Madrid;9;Moncloa-Aravaca;95;Valdemarín;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;330
7236;2020;Ciudad de Madrid;9;Moncloa-Aravaca;96;El Plantío;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;353
7322;2020;Ciudad de Madrid;9;Moncloa-Aravaca;97;Aravaca;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;583
7628;2020;Ciudad de Madrid;10;Latina;101;Los Cármenes;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;129
7720;2020;Ciudad de Madrid;10;Latina;102;Puerta del Ángel;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;138
7812;2020;Ciudad de Madrid;10;Latina;103;Lucero;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;168
7902;2020;Ciudad de Madrid;10;Latina;104;Aluche;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;285
7994;2020;Ciudad de Madrid;10;Latina;105;Campamento;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;919
8082;2020;Ciudad de Madrid;10;Latina;106;Cuatro Vientos;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;543
8166;2020;Ciudad de Madrid;10;Latina;107;Águilas;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;361
8480;2020;Ciudad de Madrid;11;Carabanchel;111;Comillas;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;67
8569;2020;Ciudad de Madrid;11;Carabanchel;112;Opañel;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;111
8660;2020;Ciudad de Madrid;11;Carabanchel;113;San Isidro;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;190
8755;2020;Ciudad de Madrid;11;Carabanchel;114;Vista Alegre;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;159
8849;2020;Ciudad de Madrid;11;Carabanchel;115;Puerta Bonita;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;161
8939;2020;Ciudad de Madrid;11;Carabanchel;116;Buenavista;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;561
9032;2020;Ciudad de Madrid;11;Carabanchel;117;Abrantes;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;156
9335;2020;Ciudad de Madrid;12;Usera;121;Orcasitas;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;136
9430;2020;Ciudad de Madrid;12;Usera;122;Orcasur;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;139
9524;2020;Ciudad de Madrid;12;Usera;123;San Fermín;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;148
9615;2020;Ciudad de Madrid;12;Usera;124;Almendrales;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;78
9706;2020;Ciudad de Madrid;12;Usera;125;Moscardó;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;91
9799;2020;Ciudad de Madrid;12;Usera;126;Zofío;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;77
9891;2020;Ciudad de Madrid;12;Usera;127;Pradolongo;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;110
10199;2020;Ciudad de Madrid;13;Puente de Vallecas;131;Entrevías;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;597
10297;2020;Ciudad de Madrid;13;Puente de Vallecas;132;San Diego;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;107
10392;2020;Ciudad de Madrid;13;Puente de Vallecas;133;Palomeras Bajas;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;172
10485;2020;Ciudad de Madrid;13;Puente de Vallecas;134;Palomeras Sureste;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;311
10582;2020;Ciudad de Madrid;13;Puente de Vallecas;135;Portazgo;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;125
10669;2020;Ciudad de Madrid;13;Puente de Vallecas;136;Numancia;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;185
10974;2020;Ciudad de Madrid;14;Moratalaz;141;Pavones;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;101
11067;2020;Ciudad de Madrid;14;Moratalaz;142;Horcajo;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;75
11150;2020;Ciudad de Madrid;14;Moratalaz;143;Marroquina;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;179
11236;2020;Ciudad de Madrid;14;Moratalaz;144;Media Legua;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;100
11329;2020;Ciudad de Madrid;14;Moratalaz;145;Fontarrón;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;96
11420;2020;Ciudad de Madrid;14;Moratalaz;146;Vinateros;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;59
11723;2020;Ciudad de Madrid;15;Ciudad Lineal;151;Ventas;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;320
11816;2020;Ciudad de Madrid;15;Ciudad Lineal;152;Pueblo Nuevo;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;232
11908;2020;Ciudad de Madrid;15;Ciudad Lineal;153;Quintana;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;72
11995;2020;Ciudad de Madrid;15;Ciudad Lineal;154;Concepción;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;89
12089;2020;Ciudad de Madrid;15;Ciudad Lineal;155;San Pascual;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;105
12181;2020;Ciudad de Madrid;15;Ciudad Lineal;156;San Juan Bautista;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;101
12270;2020;Ciudad de Madrid;15;Ciudad Lineal;157;Colina;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;56
12354;2020;Ciudad de Madrid;15;Ciudad Lineal;158;Atalaya;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;25
12436;2020;Ciudad de Madrid;15;Ciudad Lineal;159;Costillares;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;143
12742;2020;Ciudad de Madrid;16;Hortaleza;161;Palomas;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;113
12827;2020;Ciudad de Madrid;16;Hortaleza;162;Piovera;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;314
12913;2020;Ciudad de Madrid;16;Hortaleza;163;Canillas;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;252
13012;2020;Ciudad de Madrid;16;Hortaleza;164;Pinar del Rey;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;266
13105;2020;Ciudad de Madrid;16;Hortaleza;165;Apóstol Santiago;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;121
13199;2020;Ciudad de Madrid;16;Hortaleza;166;Valdefuentes;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;1676
13505;2020;Ciudad de Madrid;17;Villaverde;171;Villaverde Alto, Casco Histórico de Villaverde;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;925
13608;2020;Ciudad de Madrid;17;Villaverde;172;San Cristóbal;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;108
13699;2020;Ciudad de Madrid;17;Villaverde;173;Butarque;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;638
13788;2020;Ciudad de Madrid;17;Villaverde;174;Los Rosales;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;154
13884;2020;Ciudad de Madrid;17;Villaverde;175;Ángeles;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;194
14188;2020;Ciudad de Madrid;18;Villa de Vallecas;181;Casco Histórico de Vallecas;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;4305
14289;2020;Ciudad de Madrid;18;Villa de Vallecas;182;Santa Eugenia;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;208
14382;2020;Ciudad de Madrid;18;Villa de Vallecas;183;Ensanche de Vallecas;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;634
14679;2020;Ciudad de Madrid;19;Vicálvaro;191;Casco Histórico de Vicálvaro;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;2149
14778;2020;Ciudad de Madrid;19;Vicálvaro;192;Valdebernardo;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;256
14873;2020;Ciudad de Madrid;19;Vicálvaro;193;Valderrivas;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;64
14957;2020;Ciudad de Madrid;19;Vicálvaro;194;El Cañaveral;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;1057
15253;2020;Ciudad de Madrid;20;San Blas-Canillejas;201;Simancas;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;228
15342;2020;Ciudad de Madrid;20;San Blas-Canillejas;202;Hellín;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;55
15430;2020;Ciudad de Madrid;20;San Blas-Canillejas;203;Amposta;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;37
15519;2020;Ciudad de Madrid;20;San Blas-Canillejas;204;Arcos;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;131
15610;2020;Ciudad de Madrid;20;San Blas-Canillejas;205;Rosas;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;930
15700;2020;Ciudad de Madrid;20;San Blas-Canillejas;206;Rejas;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;502
15790;2020;Ciudad de Madrid;20;San Blas-Canillejas;207;Canillejas;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;160
15885;2020;Ciudad de Madrid;20;San Blas-Canillejas;208;El Salvador;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;188
16178;2020;Ciudad de Madrid;21;Barajas;211;Alameda de Osuna;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;197
16271;2020;Ciudad de Madrid;21;Barajas;212;Aeropuerto;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;2963
16355;2020;Ciudad de Madrid;21;Barajas;213;Casco Histórico de Barajas;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;55
16443;2020;Ciudad de Madrid;21;Barajas;214;Timón;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;509
16530;2020;Ciudad de Madrid;21;Barajas;215;Corralejos;2019;43466;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;468
17134;2021;Ciudad de Madrid;1;Centro;11;Palacio;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;147
17223;2021;Ciudad de Madrid;1;Centro;12;Embajadores;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;103
17312;2021;Ciudad de Madrid;1;Centro;13;Cortes;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;59
17393;2021;Ciudad de Madrid;1;Centro;14;Justicia;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;74
17483;2021;Ciudad de Madrid;1;Centro;15;Universidad;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;95
17573;2021;Ciudad de Madrid;1;Centro;16;Sol;2021;44197;Estadística Ayuntamiento de Madrid;Características Generales del Distrito-Barrio;;Superficie;;;Ha;Superficie (Ha.) ;45
